bv2022,PC1,PC2,PC3,PC4,PC5,PC6
73236,0.5401702791709047,0.3705334986588394,0.9338265355034927,0.1478405419932216,0.08816322146746373,-0.40392903460395047
01265,-0.2514208824883293,0.3803126706711811,-0.6525254366179098,-0.08262958591900728,0.2978714967211731,0.37585582610045803
01173,9.22263000292601,0.34176638840356494,-4.991483573215192,2.9888572360223282,-3.9346001894231,-0.07811497271187295
01354,7.790881316561777,-1.0490437167797801,-6.280257811975543,2.4211699770597845,-5.289856465751728,-1.0074373052096568
69143,5.980519825576449,0.07657517785391185,-2.2237429419061114,-0.5062198797139038,0.3005412592379157,0.44894739844133885
71090,1.8051854271288075,1.2933269097012154,0.5818414531632629,0.21515156225229143,0.03181345231620775,-0.28794994341323527
01143,13.521929793186636,0.39714156966703357,-9.568384215563663,5.551830717528518,-5.313328515142245,-0.2526386837388666
01304,0.4651721168129894,0.6246840546965601,1.1972648947807363,0.586669874590356,-0.220469643933328,0.35621171070647684
01160,8.403533650669663,-2.880688389166488,-8.482783148922666,1.3244436409807792,-5.817364025201734,-0.6584385319416804
38022,0.04439328845169462,0.5455770787038507,0.8661958524528912,0.7524112746417174,0.21649798297869613,0.1429154458138123
01202,1.3384646523435182,1.0207449514553497,0.735661025702823,0.39591439954912155,0.2040511655399224,0.09650210152293416
38261,0.4812722807202827,0.5874521293149566,1.1204514503967784,0.6927853591142429,0.19690394144309004,-0.12452987806130293
38085,1.06148899643092,0.9121956388463418,0.3211535626368465,0.12354632770894475,0.5234089243651888,0.6474340042030773
73330,2.754029063586908,0.13644139906999195,1.1201084416154383,0.09258224211165232,0.05328025171730019,-0.7533491395798537
71543,-0.6265556141560703,0.42778646297133904,-0.49321513558768665,-0.06372492978467734,0.327186117033201,-0.458060138752725
02173,-1.936039243970375,0.1174702186479999,-0.23433618130151607,-0.42848421577759704,-0.5331049257371527,0.48058110085552075
02738,-3.1368310296087154,0.5311828003507132,-0.37602190175243044,-0.5753898085421032,-0.43250581489326345,0.2126411884626754
02722,-1.5636259385515592,-0.0067901732856887045,-0.887369717844853,-0.8220353834699097,-0.29282587804765486,0.4127675569159164
02502,-4.789611192420324,-0.7973411279470679,-2.045182828554923,0.737605409197365,1.0180001825318132,0.1372218031195088
02360,1.015871710624684,0.13874603476744427,1.6615787598797942,0.25773913070987514,-0.1964432492697076,0.5984952520128236
02095,-4.879627018673306,-0.38266849588414337,-1.6653522610963378,0.23129267559148636,0.625759116249969,0.0629312742654479
02408,-1.8116525759628122,-0.7721594871102689,-0.48405186806262623,-0.17716934091691453,0.08023659631874075,0.28744914923324616
02691,-1.8948692846630621,-0.8491434626626332,-1.633842764009182,-0.7788788789396244,0.23678709581662216,0.1238040148552285
02810,-1.0056427625100688,0.45756890333706546,0.002115125606979932,0.4706731411715283,0.16891127134361122,1.0503873404737754
02381,-4.497764862602567,-1.220990898707499,-1.2251474360039214,-0.19748726408873613,0.35524901810883186,0.48808102726570823
02168,-1.4619389294847551,0.050842716429997235,-0.9341891487898657,0.10817471694254104,0.3577422758813949,0.5756949234910839
51380,-2.3257356333053645,1.1025317327098247,-0.784813858954712,0.42247898143595314,0.26192305495038276,-0.01008539911459018
80410,-3.51241917302059,0.3516446764249092,-0.9491931144401352,0.3425351271302179,0.2843200200645691,0.40134596166854036
60159,1.5569254076963503,-0.5383148367451307,-1.7247900953475437,-0.6092951683785743,0.16080219898162404,0.4190515479008918
02361,-4.033625951717948,-0.1565087676182417,-1.4703745081376978,0.03521496565233539,0.44379075166035814,0.23757613621024357
02468,-3.7887764863229605,-0.505740155376325,-1.3034655010052834,0.1703749055997588,0.3391887813347523,0.9495966875208016
02789,-3.535588737044374,-0.926772544288904,-0.9312647605893485,0.7218669842001194,0.9520904404027332,0.21426363616179137
02558,-3.882228322495922,-0.8893339593059507,-1.081144105955116,0.9344453804674432,1.0731758098813442,0.32322599020642917
51217,-0.5604442074648602,1.8750110483322566,-1.0724203847906602,0.5565410922278068,0.10264459639668173,0.35421323749905803
51250,-0.29707165791588763,0.10553894391760409,0.19709150044726817,-0.23705130071988947,-0.019722379679284915,0.6081640226351425
51454,1.9183175984436,-1.1010036508212213,-1.5846478948806373,-1.502604082149378,-0.4121120496930547,0.4654741238782983
77183,0.3365362795765781,-0.28422201727194274,0.09006331067829029,0.7613946150795878,0.5508650346913082,0.5162447037062713
02163,-1.5483399844407333,1.4487439546215162,-0.9563429817887676,0.28695250359716645,0.6879395200740912,0.4007752368988305
02305,-2.808220902170022,1.1483629482964421,-0.24814028588742368,-0.16686827359683448,-0.6715246826110876,-0.4216660666772958
08362,-1.3731937102332814,0.21672725789431832,-0.1496676973029769,-0.003959470207874921,0.21384859564879904,-0.15926652932662094
77284,1.0317008949333446,-1.211728049025874,0.27823050454760084,0.1635899990664042,0.11849565144189901,1.1098522666625499
60471,-2.1823183561527553,0.3213132707392366,-0.7409988052318698,-0.2909074744722444,-0.03389425548816245,0.3729630075839613
80620,-2.52755440413003,-0.3568693716201951,-0.9191618555696748,0.12261947841935958,0.4883192179788009,0.9079958824113153
59122,-1.002350951140235,-0.8218831022909308,-0.0962400565655039,-0.2705902257041497,0.11395335283364122,0.1655799540994348
59136,-4.666535419511305,-0.8192561131478058,-0.8921441798029386,0.07738467128087052,0.1901750681636849,0.004694577329321436
59249,-5.069873054717402,-1.0395840399207597,-1.2753168554014707,-0.664514225398355,-0.08739434029465717,0.03969573077186023
77182,-1.1322520018523325,0.5678491830405007,0.493454890548497,0.9604967018615295,-0.10170872287655772,0.9554827713745825
03310,-0.7204912341855975,-1.1905722028528518,-0.37429380511360644,0.23647328556059957,0.3003969919606166,-0.13284878563609365
03190,-0.6659359808674787,-0.7080853475480732,-0.10247087368227575,0.24330641558539173,0.3922781024219519,0.023595104694443866
18197,-3.1229239324356963,0.22324265676522803,-1.0057971718814585,0.4027480467077077,0.44365766471268053,-0.45992739988382
03138,-4.071475951356543,-0.13848705888484758,-0.6488158823282075,0.3325414224680095,-0.16732894437357956,-0.06615876248221843
03185,-1.8007041805623443,-0.09679778056778553,0.16421366723896413,0.048253101703394724,-0.3334838672036732,-0.7280585494816368
03082,-2.1489716506308536,0.21732345252017368,0.16668127848652103,0.09351492568637802,-0.23800327678338087,-0.8036928051176767
71275,-1.8650564513277805,0.10090181170544238,-0.5216854572810494,0.2686197690558154,0.05106822843849783,0.04852415493453589
03254,-1.807854949527339,0.22695299161417262,0.10257162235504662,0.5979183641837853,0.10888985635235744,-0.39972143231779095
71047,-3.522803147154457,1.98310864977959,-1.1590119308843627,0.3109979919586373,0.5400407435999464,-1.0068681725364197
03186,-3.3928592415724697,-1.1246037495567496,0.26742896985301395,0.8973847440006752,-0.19159356791630267,0.144330616808227
03118,-0.7486918624862973,-0.24904371085936752,0.5108506211974723,0.36911564913987854,-0.0867043124898727,-0.13027977593919177
03298,-3.7152355577961957,0.2534794088526923,-0.8867122841763773,0.8415289806419685,0.41851936024364145,-0.05085523281065048
03036,-3.0781441838493238,-0.8908018479586488,-1.424588700381539,-0.06142950655184893,0.4794274041261646,-0.38582096674783845
03102,-2.883606382944651,0.9001610994378436,-0.32517693702818623,-0.06824605204168199,-0.2322916422788959,-0.004160830961421936
71176,-3.8905739123506344,0.7522717865786965,-1.1987928299550337,0.17504651362008,0.48994991112166253,-0.5217874800914608
18242,-4.9371920411057255,0.6018974896900864,-2.432001605331367,-0.37941544859426174,0.3811164137030933,-0.028003423008039166
63338,-3.533243164139098,0.7709113704488199,-0.17007715456668676,-0.15878280797654723,-0.2777623054996881,-1.2848931162328374
23076,-2.720240645788149,-0.5866947462637903,-0.1259261248621738,0.3815308064954592,0.36415283310294644,-0.451129314248729
18057,-4.0918292245997545,-0.210050396585347,-1.1043181478648645,-0.06468263164135368,-0.16755889481563482,0.08587994253922043
42182,-0.17837580814866044,1.0309902536831428,0.721084136031405,-0.08739819011035396,-0.25745455009405127,-0.299676359138207
23031,-3.9994829130035647,-0.3223249164082095,-0.6072373942003131,-0.08597207565919125,-0.1478256349902443,-1.1293871302394327
58264,-3.258721349357394,0.42726559339145587,-0.12552286994202816,-0.45581393431426714,-0.658183166347465,-0.11273984351793724
04070,0.5619707159875776,-2.5197398579638484,0.5407838628992144,0.2978111857798897,0.3149118918183554,0.06283016916436744
04166,-0.6424004409609331,-1.4872432995559028,0.9451925554805691,0.039611784763271304,-0.5418228962729439,0.024603801650247795
04173,-1.4832599897682464,-2.366310622258438,0.9397021154810922,0.8813558394439523,0.048741201014215994,-0.7244631201090991
04088,0.6183123477514552,-2.344260717831588,-0.22446706378077147,-0.7490105709936749,-0.34626206712974467,-0.8868134652342858
04209,-0.30671260110651793,-0.8330343096359283,0.6794194253747696,-0.2595704060620504,-0.8743833101443557,0.04359767156268243
05040,0.45615238503961436,-1.0634652589355618,1.247973000782957,-0.248314054071606,-0.17209068130579674,-0.4303555756967117
04019,1.1477683949940227,-2.7835017342731683,1.746098931673419,0.2519967307527394,-0.4916287595515102,0.08203695977952748
04143,0.39712713239455166,-0.9329449137901109,0.789751510095885,0.4236638227082155,-0.06913584997798558,0.18743944771373894
06099,-1.6400388887300348,-1.5130628158563495,0.31526088579811634,0.4323112755174909,-0.4449541079295354,-0.22316855974189692
84003,-0.07620822616666749,-2.3433913916814917,-0.22863580253704188,-0.19477412871318509,-0.707081231076208,0.15992783946435737
04049,-0.6677100961098176,-0.4561225188833314,0.7349252731037007,-0.12675303420151415,-0.43117584440253054,-0.43745550977952
05170,1.1188164914784846,-0.7918954453909188,1.3852682836510828,-0.1684602844715219,-0.7057396847067656,0.14943292732865793
04112,1.121836012952855,-0.9586606837059972,-0.9259834115947491,-1.0144021872791296,-0.45444919762138397,-0.34550219323205517
04094,0.4070638348637059,-0.15889646009709182,-0.315864757858527,-0.22893894910773926,-0.12896492584287303,-0.3437518132506114
84123,-2.990385328982982,-3.105524676155528,-1.5908046581822117,1.1728574226562098,1.3665042620933294,0.42123279016594256
06029,2.1249649781169064,-2.1274597648767437,-1.632908136950944,0.42081234817944124,0.055914231353826595,0.3873594204232936
05061,1.700283508582712,-1.999806660704003,0.7111015921055728,-0.32214295750414434,0.11134770748834019,-0.24451853879484226
05046,1.4865827330419037,-1.9811110042832643,0.9086348099564137,-0.6021072688105956,-0.30175647028452146,0.01343199668095744
83012,-1.6780558160391899,-1.6051962585304833,0.22130287137437699,0.4678791834743557,-0.0014743492911859914,-0.7346462853064951
05070,-1.5744819651529276,-1.4915758431027875,0.3240464128051891,0.7670780701077357,-0.09192972570147534,-0.38868997654022497
05065,1.430135367780265,-1.7908220460078483,1.4032106061732763,-0.8272469460902447,-0.4031551574683909,-0.47750470839310183
05132,0.46560198827053584,-1.6139152454029866,1.4481515140423302,-0.00890419012147531,-0.36995264753148244,-0.3046005662714529
05179,-0.9028839061377152,-2.5942651686541573,1.2426771356534467,0.06492240187770089,-0.6871089865150328,-0.08788634248214117
05023,2.6291910328303962,-2.1616996516508857,1.3662489548097454,-1.0059755411235536,-0.3136149529886086,-0.2230461793036224
38052,2.744517917194219,-1.9306313308706586,2.039378588194619,-0.26336796018230113,-0.750201966828599,0.41288379116874047
06033,0.9784008070125949,-0.4879399270837816,0.48892028233699014,0.4907064079590944,-0.1704653621561943,0.04636641784331021
06088,2.05005558442409,-2.9503631197796514,-2.067726968238845,-0.2916315517721085,0.13545845916578048,0.16661544166243633
06083,0.9713219934307312,-1.9273624544586978,-0.7489727336062655,1.0921851435001049,0.06641949898063415,0.8004162511948614
06048,0.5643002724836087,0.05344450132395179,0.8106839095464144,1.705058736749695,0.32996319903747817,-0.08765303175764509
07064,-3.166814212550349,-0.965687852845109,-1.473744134025449,1.2974784828931183,2.15989505123579,-0.9790527931997085
07019,-0.481691433424836,-1.4181352624108892,0.3573225224733985,-0.39815703520071155,-0.29080393754633266,-0.3805373841438058
07186,0.6089234007052303,-1.481574318960928,0.05960141403781714,-0.030828636546263805,0.562817718579461,-0.2754951307797913
26198,0.4539238594191162,-1.1486457063427657,-0.08149966486794043,-0.22332062582029302,-0.029870216230053377,-0.05291508200890761
26362,1.3542081171833449,-1.4134435706471342,-0.5961253835881076,-0.9647192440959913,0.16966525845240163,0.09961438040396606
26325,-1.3402717432231683,0.5800346794069425,0.12617049637174382,-0.23522523573961635,0.0663375828817523,0.3603515436904454
07010,-0.2087624993402142,-0.02156264752266802,-0.028934433245391824,-0.352616216348354,0.1695175714394766,-0.05606204315896974
26333,-0.6617026998561244,0.46178478808131446,0.08988578369689164,-0.7352109421784959,0.08202462552266102,-0.053202525468076196
07129,-2.7687450757464522,-1.2692551457385173,-1.1054246553735094,-0.29290620430159253,0.5577215280693598,-0.6931721193697522
07334,-0.4931969951417405,-2.7848700865318774,-0.01492312356935044,-0.6509604425096323,-0.47986880778871,-0.7026703566498046
48080,-2.6739332307163806,-1.367766637180416,0.13026820472605297,0.19845467166588085,0.2658997050990773,-0.09760365592020974
26165,0.1934450068608137,0.004765994018721379,0.17006287429066302,-0.4279670260922598,0.20017392245602086,0.09096183935798384
07349,-0.040070876929085286,-0.10420946530717017,0.031582690724318054,-0.042685636248341964,0.28103186633238314,-0.40461846296338716
07110,-1.6121560560385104,-2.1269285903453525,0.5835903324360648,0.12155168799003956,-0.3661768225162223,-1.0640016608893947
30029,-0.6560851073427241,-1.9361287505794629,0.9045837027834054,-0.3834419727488437,-0.9438174387145957,-0.06666097041206209
07042,-0.034942875767644155,-1.1076427329369125,0.3803327351297889,-0.6342663443783044,-0.5675420742204894,0.4765635932163116
07324,1.1849405575838168,-0.7350716036266628,0.021713078342135525,-0.39866830757200966,0.27367075161933385,0.052185691966995545
42168,2.0958803764818468,0.5881832588125152,0.6148623454558287,-0.556504936668571,0.4103385846721606,0.5568132971850888
07338,-1.4558288604011156,-2.42732980659279,-0.3130918840318504,-0.7142279998116028,0.5427214606390643,-0.6549624103225076
38344,-0.6989768678931614,0.4152991330462768,-0.15782244273183432,-0.1693473199278985,-0.1579099637766162,0.8031426794543808
07132,-1.2648596170718152,-1.8060915247755216,0.05967603561714171,-0.3874522645551768,-0.0013963828308597274,-0.31147787806030813
07201,-1.1752870880809165,-0.8210129862842517,0.35903624075079726,0.8851269618674873,0.2956896112764407,-0.5842263368173177
43051,-1.6152539555472114,-2.4610395918833645,-0.14269369605482754,0.7207481403730637,0.35079804464999065,0.03596462804566301
07330,-0.48927118274484227,-1.198315361350761,0.8703398899512333,0.3337172549045414,-0.07372018468417554,-0.2883086715971678
30037,-4.548359708780568,-2.9039758881934525,-0.0165023921197245,0.20682433176430617,-0.14672193905416306,0.17424111674650564
07341,-0.031295411823613214,-0.5292036815663932,-0.47066029874579635,-1.3668937084218338,-0.31724158218900766,0.21632717512578228
30227,-2.9170285227347272,-1.9224188427267914,0.5509146684964394,0.25980752695871673,-0.3466479571745753,-0.48877979674991495
43087,-1.8271984872969669,-0.10605227083962587,0.518783923559425,0.9591449643634035,0.49109933635485387,-0.21257834748381138
30202,-0.23259127199339072,-0.8733919763290918,0.538163614756109,-0.4783861335152935,-0.5108542145828406,0.7879766285195955
08105,-1.487015743987338,-0.7823730535808432,-1.0158427385040776,-0.6307645519959068,0.2104511056902691,-0.25590329686661123
08490,-2.74301787421492,0.19857232042078438,-0.9033083042333477,0.06159393380488451,0.2049190186854756,0.008867636676717002
08409,-2.9510364215227116,-0.35886218158651484,-0.8148350823418954,-0.1994171658407744,0.011117044315928047,-0.05919552825447636
08363,-3.8047651504742257,-1.2576482164294438,-1.0391283871758255,0.7255808371828529,0.9501561195709556,-0.2124242047014217
51507,-2.254367896218202,0.9060332457728782,-0.49789809514578054,-0.027100052483463578,0.032688154054837465,0.6712259902655249
08190,-2.350859956448703,-0.6084796505041152,-0.7428574911267622,-0.09210419571416659,0.04790626320714442,0.3472294105528524
08090,-3.584453542494657,-0.8899131784397414,0.044262114500712636,0.9183769121008059,-0.40109506992227223,-0.08038950635860484
55502,-3.557631763200368,-0.011477606607733316,-1.0306994886777436,0.43999602490547235,-0.17816480580066305,0.30616413976780454
55351,-1.526353006951588,-1.0203642131108566,0.8873285224886469,1.6792022106500486,-1.1914647227262578,0.945791873701057
08302,-4.130504357103413,0.5371361046035003,-1.6082401826945518,0.4455440159906589,0.624371717379499,-0.1586757258030276
08185,-4.499092776357184,0.2773889512848521,-2.2147509818108597,-0.4248729017045563,0.3158749541783005,0.8005090440921424
08328,-3.3341766146553953,-0.6039005710677176,-0.7377489686936388,-0.11087798129755684,0.5742741607601013,-0.25635527392085583
31107,0.5003006677266499,-1.6162796884116153,0.6169989553232536,-0.632547856504052,-0.5622302432624926,0.1990260849116932
09160,-3.5129121172807425,-1.8136461587348895,-0.5803093346530118,0.07876615001277476,0.2838142122664983,-0.06604306676014698
09306,-0.888917594680073,-1.5167834079648577,1.0673700167148414,0.04094757738084106,-0.5717068073894579,0.12072100605406828
09261,-0.7924117282676617,-2.870398079718104,0.7134782647600444,-0.5298149529026525,-0.9048684199551869,-0.2929422006671022
09122,0.7037216022291175,-3.404754631040625,0.7408058859070408,0.2322710254300865,0.03650599914076693,-0.23769798651536792
09225,-0.15426256293610227,-1.8612198825383974,1.5568900408586581,0.498194929390448,-0.22433918554431115,0.09793927591900814
66124,1.5117691130955864,-2.9812172108736887,2.2252673367420157,0.12323390624132627,-0.7999362773666073,-0.24533473948538417
09194,-0.48560815265825874,-3.1499554268389285,0.509063627265333,-0.254193806479733,-0.3394310134753808,0.12518934278828273
31523,-0.8069348672896609,-1.371337462649993,0.6450719960252075,0.22636504862838516,0.2434622174135509,0.02054389105678289
09282,-0.04301840615579403,-1.2174220403127625,0.966788413881794,0.3720536247518684,-0.02374493907360694,0.21129077111254066
09167,0.05815263543242609,-1.1690225503703346,0.28721512634683,-0.4036509166594208,-0.2830692379615974,0.3017742949485702
31135,-0.7787248922634038,-1.5186233166070946,0.78423115835257,0.42248951888411457,-0.006516453757275373,-0.07879399281950553
09185,-0.017628242569202132,-0.9977314413180113,0.7248660491562666,0.07354621940175592,0.04783529452441301,0.5409385151875173
31033,1.201090145774754,-0.830526840942123,0.7184492593525825,-0.49346892615154825,-0.023886452581035673,0.28322030324663794
11304,-3.195925127004253,-3.615508911057747,0.5334721585331642,0.012893116304869404,-0.49760561253966246,-0.051484613909181375
10033,-2.821990212200474,0.28968210252184706,-1.096503469431584,1.1456321610268172,0.09458456696751323,0.6376528729290358
10003,-1.6491667754118895,0.7146467876607536,-0.7945530174643194,-0.04769712949626138,0.3970827609925152,-0.5089103780506946
10006,-2.0551339615939512,0.7188067756934178,0.29643479426423985,1.691935723830719,0.1908855821454613,-0.21871974348448253
10064,-2.61931823208016,1.4070957765101022,-1.1291831043610263,0.2602181796692633,0.3247001052095652,0.0921472644066171
10034,-2.193079339731244,1.5136619533851317,-2.3884067084525675,0.7692448615198836,-0.21724298814633144,0.37908788001413196
51649,-2.410756271840208,1.2041098963489947,-1.16338188895405,-0.2911311435224855,0.1606196184890983,0.25397777783508013
10387,-0.5511650633703348,-0.6041072417735466,-1.2507805035137254,-1.0631443166326935,0.003488738099094619,0.3467777946979997
89345,-2.934161718861919,1.2161752711994462,-1.136801231076663,-0.09853486041054647,0.1849525307068579,-0.021285278539491557
10268,-1.1694513877842547,1.0141907458309352,-1.1546807964133352,0.02479364299293763,0.3700295457587926,0.25535505536496267
10323,-2.9936056375327302,0.8660838748621636,-0.9199276970444935,-0.27537817056255287,-0.27076210791349725,0.008861005936911966
52331,-2.5921815754486595,0.9855046447034678,-0.47216927771137385,-0.05122511038024881,-0.2599574114195942,0.5421640831220664
89418,-3.0269939368567966,0.4126269193230667,-1.7014678754159462,0.1160893516459761,0.2086716112746883,0.1878387944785033
77379,-1.282167899670322,-0.3153384354317208,-1.068694289973767,0.48090602424011386,0.5543709803744059,0.7167517846708152
11203,-2.2255151662458217,-1.7087747281964265,-0.08016919794879486,-0.198774319694251,-0.2932720067659532,0.31534011232075776
11076,0.1521235998844364,-2.4726555436655495,1.4912541485926645,0.13964852834636307,-0.8510578795136368,1.0135074104953639
11206,-1.2388452199286055,-2.300956435569723,0.47990807051789036,-0.12220196070959906,-0.4195180141706245,0.47480539074872413
11069,-0.3002860323295651,-2.5455241948655987,0.9211781622330214,-0.26257841656507425,-0.6648577566612685,0.5048555138841695
11379,-1.0547981493233136,-1.5642582833586145,1.294289755146868,0.0034346308192943686,-1.085908328705533,0.1564873931344456
11049,-0.42243106796462354,-2.0304104488165655,1.1701142921194339,-0.28094415010243096,-0.28359872510733264,0.24047950131427576
11262,-0.6226726328324657,-2.503114723649287,0.4148701460622237,-0.02759209751844548,-0.4722637167294885,0.1127043220835573
34189,-2.682694259313261,-2.6687115296601616,0.1583050722273482,0.216166882843252,-0.15477513787626526,-0.17130406642444593
11397,-2.2320527503867993,-1.6895468671683433,0.4699943197291397,0.6387501767671191,0.06004710201156133,0.007495633872731357
31582,4.404640852704236,-0.6324303813310298,-0.3505103547053169,-1.0602247154845872,0.6110736977326987,0.22971113579414348
31451,-0.10550861566572464,-1.3468085657582907,0.5537680894764534,-0.1383271081443334,-0.22739543938493034,0.18353931438696672
66136,-1.040382768245721,-2.8692396245758234,-0.5148466694990355,-0.7025247791291128,-0.30278128887464933,0.27652523250244443
81163,-2.152535764271198,-0.24884166842862612,-0.17313245371466515,-0.9784499607846721,-0.8010675705179008,0.4612942149465906
66180,-1.3162984810653433,-1.573245815480283,0.7666752514183091,0.9014943622626951,-0.1787410636639324,-0.1944863436513914
11106,-1.2294196632104635,-1.100798260888656,1.25942227993055,0.6601587152916555,-0.5832908545259277,-0.24616550383893354
11266,-4.317359168351114,-1.3445546689927146,0.07843091460740331,1.4347531791609482,0.1613165478865999,0.15170338684401333
12202,2.751615790258289,-1.7238898374520755,0.35201093639113507,-0.6103276293760268,0.4684200858729838,-0.2492618031571992
12145,-0.07804048498438283,-1.6149914448308131,0.628153785039503,-0.2782191533457413,-0.04720975713265315,0.003191698967151787
12089,-2.986810868900201,-0.535317290668471,0.47039266309091327,0.5810596634130024,-0.022028674063584556,-0.78387341415961
12119,-2.3865191809272637,-1.7607248067918257,0.08021305794049688,0.8712816537566148,-0.11468861049796439,0.8621970405700803
12197,-2.4706518810935068,-1.2167224129969711,0.23641205512682092,-0.4767121343747798,-0.7504581971177726,0.7294416450085084
46102,1.7229621811332703,-1.6332553842016149,0.22065697696839923,-0.9460849312783938,-0.011486360614359207,-0.3486843496058437
12199,1.3072663940049245,-0.7860994420708655,1.677902541376575,-0.8588787511426319,-0.3192028238413066,0.08125581704432645
12208,-0.9541901530441752,-1.2152504717276862,0.5625459571712551,-0.46257354864423345,-0.5460199955083936,0.14364302674605892
12133,0.8711123442050046,-0.5949700372322814,1.4405607178371467,0.10573786089443772,0.08486942367041218,0.5004319484116541
12052,-1.1459351372185167,-0.5233548075623633,1.111231717471521,0.592286588527202,0.14045490029384036,-0.2843570898491735
12224,-2.567830819579588,-0.48634893953322955,-0.7116803870957176,-0.04589555195438386,0.17723209211369584,0.03538762290202401
12300,-1.0584274689336968,-1.316307223326812,0.24285440569692182,0.025282290789740633,-0.2951051957760425,0.300243585138784
81003,-2.157578491851615,-1.034769638516008,-0.15553555596641572,-1.1462929597322746,-0.6885856680015964,0.7113431024413392
12120,-0.07138114599301067,-0.9197525733159992,1.5041902413685302,-0.18174721374417782,0.09004615120743363,-0.21446897571588314
12096,-1.0263475788526475,-0.8689745082893745,-0.09063636713845233,0.32001665046752575,0.36900553686854753,0.12839529420459792
12056,1.4919223922083977,-0.9050542501456535,2.2117136923105507,0.009958068484685416,0.10102055828508344,-0.191279868067847
12270,-0.2759052156440055,-1.3133417702585706,1.8500733229468167,0.14497206851744485,-0.3920229817414413,0.23381029157563793
12169,-0.43605723582076417,-1.6681348638412572,0.676042113391445,0.20069926449775718,0.2530728213060252,-0.18239540662032247
48034,-0.4793859416016022,-1.3517766317759194,0.6376398636740018,-0.026031837653242313,0.3466014189399467,0.3105195075909505
12198,-2.102224089127649,-1.5774684432062795,0.4650042802351491,-0.010999332911638125,-0.038524477287936475,0.5946316464358531
12138,1.3670397922828783,-0.5869514070864754,0.8052407663593063,-0.3986980854206602,0.20927245302606587,-0.1412520178731795
34142,-1.4973995532951896,-3.2452664174558574,-0.33946796782048344,-0.6130688787453081,-0.1352547844024251,-0.32749066812553507
12148,0.022063440109362467,-0.8257183155137229,1.2074351351166628,-0.3420124458750394,-0.3480468496075588,-0.4299229819908622
15014,-0.1161915162861421,-1.1326485518516123,0.6413946116463957,0.7782905327536136,0.39145174215688383,0.04798111266507581
81124,-2.8931635401175475,-0.6798718223468819,-0.5548992925691093,0.08719887633869654,-0.09511751235803467,1.2438425886120348
46045,-0.22001766924792243,-2.4173263129746334,0.32502484929920533,-0.7162228754337486,-0.7481419954184376,0.10156477252297069
13001,4.785782893882001,-1.3679893204543818,-3.1215675164992978,-1.2107010229823894,0.015392042348993244,0.048001024623943865
13055,1.0455623243763088,-2.686010288730355,-2.1676378799250138,-1.3172233954701835,-0.3005275895386146,0.6800229350036744
