arr24,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
182,-5.897747823558565,-0.7442339967066259,-3.1149949765241374,-0.11012446649691003,-0.10838961635985793,2.84385189024848,-1.5550525424925432,-1.3093932510128488,1.5071116838842795,-1.23301683295574
183,-3.0766817774601543,-1.8862094675975356,-3.0661535773182935,0.13793596970304733,-0.5946630923114441,0.26469773585099915,-0.3115093789641789,-2.0709205969897595,1.5436254754537992,-1.601300041387389
192,-6.267460356076289,1.973034061616673,1.657190609884643,-2.1121616177173697,1.6208769561414065,2.1142393698069717,2.209737395794778,-0.4364159026168187,0.772470203062925,1.9546766751675722
193,-8.288364280624029,2.8639949895820807,1.7494999224836438,-5.685559978932938,1.912708225958067,0.5967624283782245,4.581946428371263,-0.594544129603622,-2.7473157513357105,1.1256093846037591
191,-1.4880313545219652,1.0063048809252655,0.39947773999389974,1.3885057638413945,1.1755216848545238,0.32578288222637264,2.0154270234713825,-0.5045573649567605,0.9168263055392629,-0.09332280757039806
211,-1.7663702995124149,-1.1803117020813882,4.405902011303209,0.8005530849508969,-0.7220918905857976,1.6857792505204394,-0.00835775039088756,0.022102346707462965,-0.700303791853818,-1.7803816905935124
212,5.221962709076973,-0.8502409834156619,1.4362731799971507,-0.8124762413188142,-0.11664385634527831,-0.07689245731271142,2.8507968093059195,-0.4796023620759695,-1.6035663039112253,-0.8866629638349601
213,-6.479335798340604,-0.10482180849344801,0.19281826501242705,-2.9403441584526813,-0.25403813183344776,2.9580713364507902,0.3329288168016717,-0.7756065448894474,-0.5492058990637173,-1.4416898318023825
224,0.29515764932332733,-2.563530702548105,0.09889169694938608,-1.7424131795473592,5.1747338715299,-2.4827071607495284,-0.8151453413449417,1.2819414698181044,-1.1847698733598908,0.11768721925540833
221,-1.2603467392917043,-2.8003353689669446,1.1815989891992542,0.8286976769351976,4.927638599027818,-3.220226589021898,-2.6979145268641185,-0.8022810516578913,-0.697549641915551,0.77627854671936
222,-3.823686214443329,-2.3705570201637784,-0.056868296354794186,-2.1246321821349006,4.7325066552335615,-1.6674719675517784,-1.3336715795060858,0.8845330576305945,-0.23773373192665867,1.9010692524469257
223,-1.981219392605022,-1.478933910781032,1.1459739253923338,-0.5081237864142901,5.946745040843,-3.8667108624619546,-2.3284370034917496,-2.161099891480331,0.909061651200379,0.3344504438703698
232,-6.048784390107697,0.6978712920530251,-0.7593547680665436,-3.6072713255504394,0.1469978868023045,1.1307196815297664,2.6510729482669015,-1.3424145119281463,0.1899616559669126,0.946431528315772
231,-8.585481716500025,1.223417383024433,-1.1468075311618606,-4.033859585022967,0.08283743817646784,2.2451453161584287,0.654488919667538,-0.425649691860748,1.012009244130587,0.41540879724250596
242,-7.351876088453691,1.1880611969253767,-1.059109091416954,0.017178791303781235,1.7394965959215825,3.735245253811707,-0.3776235606688713,0.31677034134008913,2.218748571480049,1.084802179068078
243,-1.200455453359616,0.5285803042419998,-1.040588935636528,1.0003794828386552,1.2384973120288472,0.46739588334827603,2.039959149053607,-0.011114928855352504,0.7687565533853566,0.7820298798696631
244,-5.354592399398927,3.490461911283565,-0.9341762990050227,1.5709920791855727,1.0991578625542393,1.0960870328097858,-0.8381969255552252,-0.7915693548469925,2.137155141163327,0.5344116958133485
241,-2.6659299277293864,0.3930739280009585,-2.0646607156446843,2.241528732063903,1.245051975544783,0.46793657276894546,1.0538578833346859,-0.5350599005792644,1.1566872792330443,0.9784625940148
251,3.2932232916033706,0.002681911393373685,1.5265296151811751,-0.7341733709799049,-0.951353975082196,-1.0947020489100125,4.775431825368114,0.3646619549704169,0.12938237904325198,0.6172066214477073
252,-0.6531361006535172,-2.7142959322460363,0.7324636836191365,-3.3991889590326494,-3.227723092427184,-1.947147171692104,2.7042315383173645,2.626937442267582,4.1365452369280336,0.1346056001068103
253,-0.42713178026311965,-3.318940106795088,12.504671121491857,-1.4774827555281456,-1.1414399679504332,-0.5006275395834928,1.2419077996522068,3.4845531414328557,2.712245525249622,-0.11526253491714451
261,-3.2568836644637935,2.951033143334699,1.523948825180222,3.3185483269338985,-2.082573233617722,1.209041275011959,1.467176400934829,1.5949397203148774,-1.3916500246612835,0.8432238201622385
263,3.5578391650611545,2.166324721729316,-0.44546682623506423,2.3882187946436235,-1.7021324567633627,0.45555109794503074,2.735829394796772,0.7040950226992605,-0.9876764550616799,-0.5170548079636389
262,-0.03588971799612519,4.7677786016577475,-0.2158117773151343,5.771519167709542,-1.9491337183765984,1.0390284143620938,1.504358578927874,0.14258248208200178,0.2165729100884047,-0.2369088984010394
272,-0.8494057828944203,-3.973970175514569,0.19527624541963096,-0.6421780609657523,0.6487059877882688,0.6336493988414073,-2.4835672068798416,1.7862628357637254,-0.05067877182353202,-0.7866407799379814
273,0.7363074174826064,-2.7277202091980968,-1.8400947010313926,-0.14543411213208568,-1.5251068829889978,-1.3922185257132598,1.2542415294788574,-1.5136037532737092,-2.324951824071399,0.64426531254804
271,1.3781841544642865,-3.4085419073742305,-0.7348175990186366,0.4887339298252744,-1.1566147914039755,-0.04732296603325761,-1.6518333431307644,0.6263641505614909,-0.02054513944284374,-0.4632293312994556
283,-0.1929923346547296,-4.401069323426136,-0.8172876503048018,0.5865084037285478,-1.8143625241538412,-0.5575460732114622,-2.290436493049691,0.9378918704244243,-0.31926129508451023,0.15023504023560724
281,2.0716409682960695,-3.831033681093331,1.649735153663288,0.24842001130548733,-0.40860624576075233,-0.1066187197479188,0.10347806202973187,-0.7053983282740267,-1.872172921388752,-0.9427189206102073
282,-3.608062001120764,-3.3615993094534953,-1.0477922117744816,-0.6885985905100609,-0.7441988198266397,1.6335422248821667,-2.41145394124123,-1.3292799695172615,-0.04441557550884408,-0.9930596239488866
284,-5.29070714082006,-2.110820981848911,-1.3619648565117282,-1.5780245651726688,-0.3442452892005584,1.9405631302641786,-1.366665089549868,-1.604565516985095,0.15712983159687444,-1.0263940441475232
292,-4.417601715604897,-1.1815468091411336,0.7478181761600373,-0.9451175094024625,5.402339048098428,-2.8252029426240512,-1.225249940004819,0.8048788992773483,-0.05523467665137006,2.318825501152487
294,1.5529382231988382,-0.9509055715977671,1.2305011284173912,-0.9999630212709312,6.932549096977335,-3.450812409771629,0.13484897395869516,0.23150872362090946,0.004206539210607664,0.7576179981649213
293,-2.030643911786973,-2.908388118993281,1.2698463155925153,-0.3523921950008882,5.268594067380819,-3.4046993318916328,-0.6775428003681015,1.3136597309466966,-0.28628020804980214,2.171386420896016
291,4.715123397398516,-3.715941116504091,1.2607246910862184,-2.184145851328671,6.124402712553434,-3.973372053089727,0.6816994306831786,1.0751651757256424,-0.6856877791982936,1.7488626948021964
302,7.019741943822133,6.384404164362556,-3.908352973492214,5.743544751941653,-0.3667825366759781,1.3728144626350045,0.8622949682060458,1.1647917179732634,0.25884888763501623,-1.6890358563534524
303,-6.130623726970975,4.7926003959018795,-1.3623614844828826,2.5207228301545253,-0.2383015185358311,1.0930580450128433,1.3954528229361733,1.3049785817205788,0.4854882103272937,3.8977567280577787
301,-1.4735378536049983,5.982767347666925,-4.680413547486339,4.584533905978316,-2.6379491925422784,0.2603763432909121,3.1945616164732717,0.35506937291716034,2.333032904921479,0.9893648061192408
312,-6.6553160641318945,3.462670421217941,-0.03652636756019451,-1.188758038022039,1.0122358083769702,0.8074860830708495,-0.5733745034140003,0.5740884097670814,-0.30317259149322423,1.6002135454535167
313,17.626521480130428,5.115634276192675,-0.674673010774099,-1.282251132580463,3.82521994401655,2.5260067666949038,1.0163398733050601,2.949431002772444,-1.3166149116986865,-1.0872026744878711
311,3.045733769373943,-0.37526634279837295,1.767142368665713,6.5849852609187804,0.7059778282440036,-0.015221145201863073,-1.0831040057110835,1.3258048687737878,-0.9968591382873604,-0.07194856451202711
323,-6.610020836031215,1.0679692853080813,-0.7633626769830688,2.5035016399523955,2.128440776743931,3.6855201419227486,-0.9132693958510343,0.6075174636087284,-1.6696967559920475,2.2369827387320544
321,-1.6590357283529298,1.5310133618791752,1.740729446886702,2.33943266804431,2.0212777359625553,0.0984679332322399,1.842607579052217,-1.7872750031363334,-2.805377687970205,1.697682474817068
322,-4.955963889985412,1.7843404353656747,-1.07578467804628,2.3153928377927695,1.6057798157547538,2.4814633854021566,-0.11781541276595367,-0.7464591072215602,-0.8556901481055632,1.6992463178928068
335,-0.7413940356539686,-0.014525122511040132,-0.9164235468491518,3.4005076069560882,0.4698294334973784,1.2005795160503905,-0.24906337184275076,0.8230906943181987,1.2316239407685052,1.089083422875973
333,-2.327734700431783,-0.5308514095869756,-0.728869510741107,3.441410234930598,1.477908631357407,2.3444111736460296,-1.2652136178870164,1.3894381452829299,-0.23051786068908559,1.303279454467943
332,16.046380395671274,3.5337720764843317,-0.2285888240728411,-1.5235815739424103,5.194509235035745,2.164952514989437,0.49409101532598215,2.326429078021588,-0.1680037954526789,-0.45063208223968104
336,2.0745022198618948,0.9606543512347339,4.094426615529068,5.564336414027978,5.376240143240879,-2.6572645539481154,-2.1479240647879734,-1.4950932648616464,3.572282556568965,0.5324637490709865
331,-1.3374382345939677,-1.8483667443026963,-0.2903611082584578,5.111348241749426,1.0277914243686053,1.1028793641090384,-0.6928102864374867,2.1528828353896614,0.7257206187479784,1.6892794954189625
334,-1.5564504539289126,0.8625716820828578,1.1226069058094992,4.641213127615453,3.313334430058932,-1.3668595881364427,-2.7917690043926897,0.5924273925212767,1.9937538358954607,0.8254909716271027
341,1.3266000206274295,7.73670813991171,-5.971933730631437,5.387334256216918,0.40179845738016545,-0.41473878669298136,-0.5410567679805195,-0.6180040307188813,1.761174760835944,-0.8547065950504196
342,1.0411631648271158,3.566048065005575,1.325724128881368,8.57903810331822,-0.4657524224092921,1.2344907340131397,0.004468130962032261,0.1694947977696735,-0.5895805235540119,0.8732986439668426
343,12.165281311952052,7.543917656568059,-3.724248706225478,3.042789387717874,2.5818545714035985,-0.5166565265609091,0.3879366707550206,-0.9716825195499736,-0.7167766727654367,-1.0776782250802033
353,10.780827698820612,-1.6406269496559518,0.5720318101950652,-1.975580977751306,4.562662951304253,-1.4183256361115497,0.8549731185505496,0.2696841144418245,-3.095334992741393,0.06980486153939466
351,-0.22755680169033116,-4.320705372625757,0.5244810700282844,0.6335027473905948,2.519705293397914,-0.6560292606161007,-1.263514024315538,2.0112301747421877,-2.054722769766865,-0.22225790661409464
354,0.8434708495153249,-1.7820030351921679,1.0056805701817948,-0.08720062026574221,5.05274319910607,-3.7553707136643477,-1.550193860629785,-2.19231235565712,-0.1615560959362114,0.32326517846711317
352,-0.8843070153909957,-4.1118494930827065,1.516888545181007,1.8215476956959324,3.2041785773753997,-0.7708634267750114,-1.257815401537239,1.3761083752496892,-3.8033880276769128,1.1214951318238735
363,-7.371938533145436,0.1782276692221011,-0.8591702101519183,-1.4153642535035462,0.37765472485977347,2.3890267086815946,-1.335735688348659,-1.6157178178786813,0.8723649026019049,-0.29457298762636924
364,-4.184528143737417,-2.310089425327975,-1.931800378681683,-0.5860952089958423,-0.9262210357197481,1.937471656696828,-0.48719530276819967,-2.437168561346171,-0.9622221285985719,-1.6520018470247388
362,-1.9312522695101657,-0.8283450454372372,-2.9031088981572406,-1.2539827396722332,-0.12444593515119771,-0.24526006023539698,1.6114247173676703,-2.0138962885339833,-0.3860449965111722,-1.9709127130083333
361,-7.051357685748163,0.3111529119534683,-2.175555497092749,-0.1299995134833474,0.18870970594702605,3.5522094055399656,-1.3524724445687837,-1.7390733449808498,-0.7155754699240574,-0.6074430541390125
373,-2.3667079468433845,-2.1199644843441727,0.7126762595557204,1.3077847796184419,1.0496488884829434,1.5137445934841165,-0.8948309379643963,-0.36471295229218575,-1.2011294692217582,-0.871850297051797
371,-2.532694090279398,-2.623352378955184,0.2601522143548615,2.3531564102843783,0.8756113624336418,1.8477270990952532,-1.8488413718040155,0.00968866540033675,-1.8100258082652263,-1.1556134683821413
372,6.695766695424616,-0.8985993325804114,-0.49912768007995684,-0.09600491538332659,1.8318535133033262,-0.8561967169324257,1.360913507613853,-1.5874084713794432,-1.3689916557627104,-1.3407992991684043
382,3.61599618960017,-1.0495210891606086,2.2766588855691285,3.3406066859067547,-1.6902180639870212,0.8101524530253302,0.19001972198974876,3.4824302163350014,-0.97107970818256,-0.30278459987854245
381,10.40142927247242,3.3034862596784245,1.9423507701409475,-2.258240907077104,0.688277111085726,1.444345348637576,1.9894303099891035,3.2473532725821634,0.7466524001551064,-0.5042943766088691
383,1.9863460682779637,-0.2301739262708659,1.8419380884242849,4.006231055835884,-2.2245900523310183,1.5569987588601004,0.2559616827804065,2.4418621890967005,-1.008131417991783,-0.30924968547403137
391,-2.571961071985206,-0.6351313516352018,1.7040934383315613,0.2299170434281255,-0.34857555661787537,1.1706217292300591,2.4203545210731487,0.6693050720569557,-0.2665994011263276,-0.04475688556770324
392,-4.138753101425035,-0.014014727354498605,3.834050745359406,-1.6050595635188185,0.36702868562624186,0.19245066108585157,2.8230861713843938,2.5967225416652973,2.1093495734312984,0.2878596336172519
393,-3.7043538728679097,-1.5856946474202804,8.092335092162207,-3.075393670735352,-1.0533353554179383,-0.6175246064936833,2.681509508631366,3.281798160023968,4.154624758877313,2.9808305003679045
402,-1.0864980711701264,0.4472019262523387,0.33954780569774856,2.2912332593649456,3.594951453949218,0.06054419867791266,0.895548412703927,0.297480497078169,0.5882819585952449,1.3569047461825978
401,0.6756870615110719,0.4119446804087195,1.602424334368225,2.7429174560604856,4.7712544749134205,-1.3306364800843817,0.0632950546728416,1.4046097444557466,2.6160265931897224,2.7099122559973376
412,-3.1911804971614703,-2.9013351950487523,-0.3206327889182925,0.3158504709783394,0.3106080523838527,1.515848118055881,-0.08814663550322652,-1.0357095703980845,-0.6822127400806216,-1.9067719210363991
413,-3.413785222841062,-1.4809799470833822,-0.9023387236629122,0.5430012291609025,-0.07538912692110666,1.4942588703023634,-1.3214701206325927,-0.005595962794963264,1.530917124682517,-2.3268562527843306
411,0.4717563732359437,-2.440404365908833,-0.15956591339567813,0.48383629038757464,-0.17302457796726586,0.12656762178325864,1.8230545142738268,-0.9584497260939789,-1.5041752729986102,-0.7427085748405854
421,-0.02265739714023991,-2.497407805989334,3.054109349052274,2.239922297514501,-0.129029379818925,0.7342397956300979,-0.3364553099965295,2.734412158361975,-1.2768760131775334,-1.4485225083651
422,-1.570253665594355,-0.36809964413312557,-0.7972380983635335,0.35475414828331886,-0.3431439034681976,0.7699654264198208,1.4059376466347402,0.41612896691350343,-0.49963774172974734,-1.412456560579369
423,4.335890986236214,2.510027582923143,-3.302165284334683,-1.353982563219878,-2.4184381295399797,-0.4905939159709413,2.0177122783130526,1.7150345748113351,0.26608722494937764,-1.4269953658947048
431,-8.344986141663112,2.2944213001492355,0.6943621866362835,-3.3797397149559067,-1.6063257688226968,1.8999537753916167,0.1892555336669555,0.38576103003448803,-1.5038210389279667,-0.9302505523241584
432,-4.530512634164062,2.6356725918871713,2.1361950525301947,-1.790638221466919,-0.7294339796236905,-1.2090127004043343,2.6401186661808707,1.1161682869631702,-2.785226052915688,-1.7075724721048584
433,-4.055011383283916,-0.05458655960621827,3.640257528492625,0.4113735970747526,-1.2267265135845036,0.5768657913304093,0.14977019807415512,2.946811946276528,-1.299239139945051,-1.3113314176729192
445,1.1064251900331348,-4.5102677787886565,1.3816882712585603,2.4087326127135067,2.6960975502063893,0.22286258857770147,-2.073727970666102,2.5462856164107053,-2.6918010097837914,-0.290130100962122
442,13.558712287926573,-0.01998349758056496,0.4443699736729947,-2.431523553688573,5.699846813692097,1.1173783728485231,0.8905341586705334,2.6236139577154893,-0.9782441466544326,-0.7673176419098031
443,3.4613765385250206,-1.4534244865893464,0.8135417398977997,0.7507841832065079,4.672921126855992,-1.649457406860881,-0.788695725245147,0.10554139029653853,0.05412477492562937,-0.9734506138315431
491,6.24812191898087,-1.535309457005137,-1.0049552395263428,-0.2183199725595539,2.4870663213649076,-0.3629816601038346,1.6643772690229448,-0.8566243499197587,-3.1872548222846833,-0.4953574290066805
451,-1.3469742205942028,-2.2332408569830733,-3.1542067556287554,0.008591043117173364,-1.3194389692012052,0.8630698787769864,-1.0958105487985055,-0.22179513857479177,1.5025579739730122,-1.4796749213891773
